id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,odp,proses_pemantauan,selesai_pemantauan,pdp,masih_dirawat,pulang_dan_sehat,positif,dirawat,sembuh,meninggal,self_isolation,total_kasus,recovery_rate,mortality_rate,active_cases,risk_score,kecamatan_positif_mean,kecamatan_positif_std,kecamatan_positif_min,kecamatan_positif_max,kecamatan_positif_sum,positif_vs_kecamatan_mean,positif_percentile,sembuh_percentile,meninggal_percentile,covid_burden,nama_provinsi_encoded,nama_provinsi_BELUM DIKETAHUI,nama_provinsi_DKI JAKARTA,nama_provinsi_LUAR DKI JAKARTA,nama_kota_encoded,nama_kota_BELUM DIKETAHUI,nama_kota_JAKARTA BARAT,nama_kota_JAKARTA PUSAT,nama_kota_JAKARTA SELATAN,nama_kota_JAKARTA TIMUR,nama_kota_JAKARTA UTARA,nama_kota_KAB.ADM.KEP.SERIBU,nama_kota_LUAR DKI JAKARTA
3173081006,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,9,1,8,6,3,3,14,4,1,0,9,14,0.07142857142857142,0.0,4,-0.20739583607990805,12.5,4.183300132670378,8,18,75,1.12,72.4907063197026,55.20446096654275,20.63197026022305,33.5,1,False,True,False,1,False,True,False,False,False,False,False,False
3173081001,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,3,0,3,7,4,3,16,6,3,1,6,16,0.1875,0.0625,6,0.06544327220345297,12.5,4.183300132670378,8,18,75,1.28,78.62453531598513,88.10408921933085,53.71747211895911,37.0,1,False,True,False,1,False,True,False,False,False,False,False,False
3171041006,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,20,0,20,8,5,3,13,5,0,0,8,13,0.0,0.0,5,-0.23824666423117144,9.666666666666666,6.15358973824764,3,17,58,1.3448275862068966,68.21561338289963,20.817843866171003,20.63197026022305,32.5,1,False,True,False,2,False,False,True,False,False,False,False,False
3174101005,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,10,0,10,5,2,3,14,4,2,3,5,14,0.14285714285714285,0.21428571428571427,4,0.3798195358948329,12.8,6.610597552415364,6,23,64,1.09375,72.4907063197026,76.2081784386617,86.61710037174721,36.5,1,False,True,False,3,False,False,False,True,False,False,False,False
3173051002,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,26,1,25,7,2,5,13,6,1,2,4,13,0.07692307692307693,0.15384615384615385,6,0.19331043469325718,16.714285714285715,8.920281866142378,8,30,117,0.7777777777777777,68.21561338289963,55.20446096654275,74.53531598513011,34.0,1,False,True,False,1,False,True,False,False,False,False,False,False
3172061002,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,84,0,84,11,6,5,15,8,1,0,6,15,0.06666666666666667,0.0,8,-0.12671213065172623,25.0,8.660254037844387,15,30,75,0.6,75.65055762081785,55.20446096654275,20.63197026022305,36.0,1,False,True,False,5,False,False,False,False,False,True,False,False
3174071006,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,1,0,1,12,12,0,17,0,5,0,2,17,0.29411764705882354,0.0,0,-0.12480992708150157,5.8,4.589843860815601,1,17,58,2.931034482758621,80.85501858736059,97.39776951672863,20.63197026022305,35.0,1,False,True,False,3,False,False,False,True,False,False,False,False
3174051005,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,11,0,11,7,3,4,16,6,2,2,6,16,0.125,0.125,6,0.23671442236275245,15.166666666666666,8.134289561274953,8,30,91,1.054945054945055,78.62453531598513,76.2081784386617,74.53531598513011,40.0,1,False,True,False,3,False,False,False,True,False,False,False,False
3171081001,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,31,1,30,16,6,10,16,5,2,2,7,16,0.125,0.125,5,0.22674784690736874,10.0,6.683312551921141,2,16,40,1.6,78.62453531598513,76.2081784386617,74.53531598513011,40.0,1,False,True,False,2,False,False,True,False,False,False,False,False
3174011005,DKI JAKARTA,JAKARTA SELATAN,TEBET,BUKIT DURI,11,0,11,9,5,4,13,4,3,3,3,13,0.23076923076923078,0.23076923076923078,4,0.38417254551701224,13.571428571428571,8.941609528064896,1,28,95,0.9578947368421052,68.21561338289963,88.10408921933085,86.61710037174721,32.5,1,False,True,False,3,False,False,False,True,False,False,False,False
